day,Aleppo,Damascus,Damascus Suburbs,Daraa,Deir Ezzor,Hama,Hasakeh,Homs,Idlib,Lattakia,Quneitra,Raqqa,Sweida,Tartous
2016-10-03,25.0,0.0,7.0,4.0,2.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
2016-10-04,20.0,0.0,4.0,3.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2016-10-05,27.0,0.0,11.0,6.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-06,20.0,2.0,6.0,4.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-07,16.0,0.0,0.0,9.0,0.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0
2016-10-08,17.0,0.0,1.0,3.0,2.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
2016-10-09,6.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2016-10-10,15.0,0.0,3.0,4.0,4.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
2016-10-11,48.0,0.0,4.0,0.0,0.0,2.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0
2016-10-12,7.0,2.0,9.0,6.0,0.0,2.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0
2016-10-13,31.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
2016-10-14,5.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2016-10-15,10.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-16,30.0,0.0,6.0,1.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
2016-10-17,35.0,0.0,3.0,0.0,0.0,10.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
2016-10-18,17.0,0.0,16.0,1.0,2.0,1.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0
2016-10-19,2.0,0.0,3.0,1.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-20,10.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0
2016-10-21,6.0,2.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
2016-10-22,15.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-10-23,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
2016-10-24,18.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,16.0,1.0,0.0,2.0,0.0,0.0
2016-10-25,9.0,0.0,8.0,0.0,0.0,3.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0
2016-10-26,3.0,0.0,3.0,2.0,0.0,3.0,0.0,5.0,38.0,0.0,0.0,0.0,0.0,0.0
2016-10-27,7.0,2.0,13.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-10-28,8.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2016-10-29,17.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0
2016-10-30,5.0,0.0,2.0,34.0,2.0,1.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0
2016-10-31,10.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-02,4.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2016-11-03,24.0,0.0,3.0,3.0,2.0,2.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0
2016-11-04,15.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2016-11-05,17.0,0.0,6.0,0.0,0.0,4.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0
2016-11-06,17.0,1.0,16.0,1.0,0.0,1.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0
2016-11-07,4.0,0.0,3.0,0.0,2.0,1.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0
2016-11-08,6.0,1.0,18.0,1.0,2.0,3.0,1.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0
2016-11-09,16.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,16.0,0.0,0.0
2016-11-10,6.0,0.0,11.0,0.0,0.0,1.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0
2016-11-11,15.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
2016-11-12,3.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
2016-11-13,20.0,0.0,4.0,1.0,0.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0
2016-11-14,9.0,0.0,4.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-15,25.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0
2016-11-16,34.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-11-17,16.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0
2016-11-18,32.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
2016-11-19,24.0,0.0,8.0,2.0,0.0,3.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
2016-11-20,31.0,0.0,26.0,2.0,2.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0
2016-11-21,14.0,1.0,7.0,2.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0
2016-11-22,13.0,0.0,3.0,2.0,0.0,9.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0
2016-11-23,13.0,1.0,4.0,6.0,0.0,4.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0
2016-11-24,45.0,0.0,2.0,6.0,0.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
2016-11-25,29.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2016-11-26,18.0,0.0,4.0,1.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
2016-11-27,51.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2016-11-28,47.0,0.0,4.0,0.0,0.0,4.0,0.0,16.0,3.0,0.0,0.0,2.0,0.0,0.0
2016-11-29,6.0,0.0,1.0,2.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
2016-11-30,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,12.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-12-02,16.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2016-12-03,21.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-12-04,10.0,0.0,1.0,0.0,0.0,11.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0
2016-12-05,10.0,0.0,6.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-06,8.0,1.0,7.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0
2016-12-07,17.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
2016-12-08,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2016-12-09,38.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
2016-12-10,27.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
2016-12-11,19.0,0.0,7.0,5.0,2.0,3.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0
2016-12-12,61.0,0.0,0.0,1.0,0.0,25.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0
2016-12-13,5.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-14,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-12-15,1.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2016-12-16,0.0,0.0,3.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-12-17,5.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2016-12-18,0.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-12-19,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-20,1.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-21,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-12-22,51.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-12-23,0.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-12-24,13.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-12-25,15.0,0.0,2.0,0.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
2016-12-26,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-27,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-12-28,0.0,1.0,8.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-12-29,11.0,0.0,21.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
2016-12-30,19.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2016-12-31,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,7.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-02,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03,8.0,0.0,6.0,2.0,1.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0
2017-01-04,4.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-05,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2017-01-06,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2017-01-07,2.0,0.0,7.0,4.0,19.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-08,7.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-10,4.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-11,5.0,0.0,5.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-12,38.0,5.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-13,5.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
2017-01-14,16.0,0.0,6.0,0.0,7.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2017-01-15,1.0,1.0,11.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2017-01-16,3.0,0.0,1.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-17,3.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-18,11.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
2017-01-19,3.0,0.0,8.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-20,12.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2017-01-21,0.0,0.0,0.0,4.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-01-22,10.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-23,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-24,5.0,0.0,4.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-25,2.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-01-26,1.0,0.0,3.0,2.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-27,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2017-01-28,9.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
2017-01-29,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2017-01-30,7.0,0.0,4.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-01-31,6.0,1.0,10.0,10.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0
2017-02-01,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2017-02-02,24.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-02-03,24.0,1.0,5.0,1.0,2.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
2017-02-04,6.0,0.0,5.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-05,1.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-02-06,7.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0
2017-02-07,7.0,0.0,8.0,3.0,0.0,5.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0
2017-02-08,26.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0
2017-02-09,1.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0
2017-02-10,33.0,0.0,4.0,1.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,1.0
2017-02-11,4.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0
2017-02-12,13.0,0.0,1.0,11.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
2017-02-13,13.0,0.0,2.0,10.0,2.0,85.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
2017-02-14,6.0,0.0,0.0,8.0,0.0,1.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0
2017-02-15,0.0,0.0,2.0,9.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
2017-02-16,24.0,0.0,3.0,3.0,0.0,7.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
2017-02-17,10.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-18,2.0,1.0,15.0,9.0,1.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
2017-02-19,4.0,1.0,3.0,9.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
2017-02-20,16.0,6.0,3.0,59.0,1.0,2.0,1.0,7.0,2.0,1.0,0.0,0.0,4.0,0.0
2017-02-21,2.0,0.0,1.0,6.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,8.0,3.0,0.0
2017-02-22,9.0,0.0,1.0,2.0,1.0,2.0,0.0,3.0,15.0,0.0,0.0,10.0,0.0,0.0
2017-02-23,1.0,0.0,0.0,4.0,4.0,2.0,0.0,1.0,7.0,0.0,0.0,2.0,0.0,1.0
2017-02-24,45.0,0.0,5.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-02-25,18.0,0.0,12.0,6.0,3.0,13.0,0.0,14.0,17.0,4.0,0.0,0.0,1.0,1.0
2017-02-26,6.0,0.0,3.0,10.0,1.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0
2017-02-27,14.0,2.0,8.0,12.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
2017-02-28,12.0,2.0,1.0,12.0,4.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0
2017-03-01,9.0,1.0,3.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
2017-03-02,0.0,0.0,4.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,0.0,8.0,0.0,0.0
2017-03-03,9.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-03-04,2.0,1.0,6.0,1.0,0.0,7.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0
2017-03-05,14.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0
2017-03-06,5.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
2017-03-07,13.0,1.0,2.0,10.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
2017-03-08,2.0,0.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-03-09,9.0,0.0,6.0,5.0,1.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
2017-03-10,15.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0
2017-03-11,3.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
2017-03-12,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-13,0.0,2.0,5.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0
2017-03-14,0.0,1.0,4.0,6.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-03-15,18.0,20.0,0.0,6.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0
2017-03-16,32.0,0.0,4.0,3.0,3.0,1.0,0.0,0.0,7.0,0.0,1.0,2.0,0.0,0.0
2017-03-17,6.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
2017-03-18,5.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-03-19,14.0,3.0,16.0,1.0,0.0,4.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
2017-03-20,4.0,1.0,5.0,4.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-03-21,12.0,0.0,12.0,5.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
2017-03-22,18.0,2.0,10.0,3.0,3.0,7.0,0.0,19.0,13.0,0.0,0.0,31.0,0.0,0.0
2017-03-23,6.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0
2017-03-24,0.0,3.0,6.0,1.0,1.0,3.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0
2017-03-25,1.0,1.0,21.0,0.0,0.0,10.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
2017-03-26,0.0,0.0,3.0,0.0,1.0,3.0,0.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0
2017-03-27,3.0,0.0,4.0,4.0,2.0,3.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0
2017-03-28,1.0,0.0,1.0,4.0,0.0,7.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0
2017-03-29,0.0,2.0,12.0,7.0,0.0,4.0,1.0,0.0,8.0,1.0,0.0,10.0,0.0,0.0
2017-03-30,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,8.0,0.0,0.0
2017-03-31,1.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2017-04-01,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
2017-04-02,7.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2017-04-03,5.0,6.0,25.0,1.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
2017-04-04,10.0,0.0,26.0,6.0,0.0,21.0,0.0,4.0,70.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,2.0,0.0,6.0,8.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0
2017-04-06,7.0,0.0,1.0,2.0,0.0,7.0,0.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0
2017-04-07,3.0,0.0,7.0,10.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
2017-04-08,1.0,0.0,0.0,8.0,0.0,3.0,0.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0
2017-04-09,9.0,1.0,1.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-04-10,4.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2017-04-11,1.0,2.0,1.0,7.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
2017-04-12,3.0,2.0,1.0,4.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0
2017-04-13,0.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
2017-04-14,0.0,1.0,6.0,11.0,1.0,3.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0
2017-04-15,4.0,0.0,11.0,2.0,6.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2017-04-16,0.0,0.0,7.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
2017-04-17,1.0,3.0,3.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-18,7.0,1.0,5.0,2.0,17.0,2.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0
2017-04-19,0.0,3.0,2.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-04-20,4.0,0.0,1.0,2.0,0.0,8.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
2017-04-21,0.0,0.0,4.0,2.0,0.0,4.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
2017-04-22,4.0,2.0,8.0,5.0,0.0,9.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0
2017-04-23,0.0,0.0,7.0,2.0,1.0,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
2017-04-24,0.0,1.0,1.0,5.0,0.0,6.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0
2017-04-25,1.0,0.0,1.0,2.0,0.0,4.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0
2017-04-26,4.0,0.0,4.0,4.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0
2017-04-27,4.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0
2017-04-28,0.0,2.0,33.0,9.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
2017-04-29,2.0,1.0,21.0,2.0,0.0,14.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0
2017-04-30,0.0,0.0,11.0,13.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-01,13.0,2.0,11.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0
2017-05-02,0.0,5.0,4.0,5.0,2.0,4.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
2017-05-03,0.0,0.0,14.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2017-05-04,0.0,2.0,13.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05,1.0,3.0,9.0,2.0,0.0,3.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0
2017-05-06,0.0,0.0,6.0,4.0,1.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
2017-05-07,2.0,0.0,2.0,0.0,2.0,11.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
2017-05-08,5.0,0.0,4.0,6.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
2017-05-09,21.0,0.0,1.0,1.0,3.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0
2017-05-10,1.0,0.0,2.0,3.0,15.0,2.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0
